Атакующий_1_ID;Атакующий_2_ID;Атакующий_3_ID;Атакующий_4_ID;Атакующий_5_ID;Винрейт_%;Всего_Боев;Средние_Баннеры;Сезон;;
JEDIMASTERMACEWINDU;DEPABILLABA;JOCASTANU;KELLERANBEQ;VANGUARDTEMPLEGUARD;96;542;61.48;Season 78 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;96;397;60.17;Season 78 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;95;281;58.84;Season 78 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;94;211;61.25;Season 78 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;94;7872;58.65;Season 78 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;91;174;56.6;Season 78 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;91;360;57.03;Season 78 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;91;220;49.53;Season 78 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;90;253;57.25;Season 78 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;89;240;56.54;Season 78 - 5v5;;
JEDIMASTERMACEWINDU;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;83;289;52;Season 78 - 5v5;;
TARFFUL;CLONEWARSCHEWBACCA;SMUGGLERCHEWBACCA;YODACHEWBACCA;YOUNGCHEWBACCA;99;408;63.69;Season 78 - 5v5;;
TARFFUL;CHEWBACCALEGENDARY;CLONEWARSCHEWBACCA;YODACHEWBACCA;ZAALBAR;98;125;62.71;Season 78 - 5v5;;
TARFFUL;C3POCHEWBACCA;CHEWBACCALEGENDARY;CLONEWARSCHEWBACCA;YODACHEWBACCA;98;114;62.79;Season 78 - 5v5;;
TARFFUL;C3POCHEWBACCA;CLONEWARSCHEWBACCA;YODACHEWBACCA;ZAALBAR;98;108;63.14;Season 78 - 5v5;;
TARFFUL;CLONEWARSCHEWBACCA;SMUGGLERCHEWBACCA;YODACHEWBACCA;ZAALBAR;98;202;61.11;Season 78 - 5v5;;
TARFFUL;CLONEWARSCHEWBACCA;SMUGGLERCHEWBACCA;YODACHEWBACCA;YOUNGCHEWBACCA;96;125;60.35;Season 78 - 5v5;;
TARFFUL;CLONEWARSCHEWBACCA;SMUGGLERCHEWBACCA;YODACHEWBACCA;ZAALBAR;95;523;61.71;Season 78 - 5v5;;
TARFFUL;CLONEWARSCHEWBACCA;YODACHEWBACCA;YOUNGCHEWBACCA;ZAALBAR;95;684;61.3;Season 78 - 5v5;;
TARFFUL;CLONEWARSCHEWBACCA;YODACHEWBACCA;YOUNGCHEWBACCA;ZAALBAR;91;146;58.77;Season 78 - 5v5;;
TARFFUL;CLONEWARSCHEWBACCA;SMUGGLERCHEWBACCA;YODACHEWBACCA;ZAALBAR;91;120;59.28;Season 78 - 5v5;;
TARFFUL;CLONEWARSCHEWBACCA;SMUGGLERCHEWBACCA;YODACHEWBACCA;ZAALBAR;91;100;54.71;Season 78 - 5v5;;
TARFFUL;CLONEWARSCHEWBACCA;YODACHEWBACCA;YOUNGCHEWBACCA;ZAALBAR;90;131;58.24;Season 78 - 5v5;;
TARFFUL;CLONEWARSCHEWBACCA;SMUGGLERCHEWBACCA;YODACHEWBACCA;ZAALBAR;89;167;57.04;Season 78 - 5v5;;
BOBAFETTSCION;4LOM;ASAJJDARKDISCIPLE;FENNECSHAND;ZUCKUSS;100;125;64.86;Season 78 - 5v5;;
BOBAFETTSCION;4LOM;ASAJJDARKDISCIPLE;FENNECSHAND;ZUCKUSS;100;125;64.86;Season 78 - 5v5;;
BOBAFETTSCION;4LOM;ASAJJDARKDISCIPLE;FENNECSHAND;ZAMWESELL;99;274;64.47;Season 78 - 5v5;;
BOBAFETTSCION;4LOM;ASAJJDARKDISCIPLE;FENNECSHAND;ZUCKUSS;98;146;64.1;Season 78 - 5v5;;
BOBAFETTSCION;4LOM;ASAJJDARKDISCIPLE;FENNECSHAND;ZUCKUSS;98;357;62.61;Season 78 - 5v5;;
BOBAFETTSCION;4LOM;ASAJJDARKDISCIPLE;FENNECSHAND;ZUCKUSS;97;238;62.32;Season 78 - 5v5;;
BOBAFETTSCION;4LOM;ASAJJDARKDISCIPLE;FENNECSHAND;ZUCKUSS;96;216;61.62;Season 78 - 5v5;;
BOBAFETTSCION;4LOM;ASAJJDARKDISCIPLE;FENNECSHAND;ZUCKUSS;96;137;61.8;Season 78 - 5v5;;
BOBAFETTSCION;4LOM;ASAJJDARKDISCIPLE;FENNECSHAND;ZUCKUSS;95;208;61.15;Season 78 - 5v5;;
BOBAFETTSCION;4LOM;ASAJJDARKDISCIPLE;FENNECSHAND;ZAMWESELL;94;455;59.33;Season 78 - 5v5;;
BOBAFETTSCION;4LOM;ASAJJDARKDISCIPLE;FENNECSHAND;ZAMWESELL;94;105;59.45;Season 78 - 5v5;;
BOBAFETTSCION;4LOM;ASAJJDARKDISCIPLE;FENNECSHAND;ZAMWESELL;94;135;60.96;Season 78 - 5v5;;
BOBAFETTSCION;4LOM;ASAJJDARKDISCIPLE;FENNECSHAND;ZUCKUSS;92;111;58.84;Season 78 - 5v5;;
BOBAFETTSCION;4LOM;ASAJJDARKDISCIPLE;FENNECSHAND;ZAMWESELL;91;456;57.59;Season 78 - 5v5;;
BOBAFETTSCION;4LOM;ASAJJDARKDISCIPLE;FENNECSHAND;ZAMWESELL;91;403;57.41;Season 78 - 5v5;;
BOBAFETTSCION;4LOM;ASAJJDARKDISCIPLE;FENNECSHAND;ZUCKUSS;90;113;57.27;Season 78 - 5v5;;
BOBAFETTSCION;4LOM;ASAJJDARKDISCIPLE;FENNECSHAND;ZAMWESELL;88;214;56.4;Season 78 - 5v5;;
BOBAFETTSCION;4LOM;ASAJJDARKDISCIPLE;FENNECSHAND;ZUCKUSS;88;102;54.54;Season 78 - 5v5;;
BOBAFETTSCION;4LOM;ASAJJDARKDISCIPLE;FENNECSHAND;ZAMWESELL;88;100;55.83;Season 78 - 5v5;;
BOBAFETTSCION;4LOM;ASAJJDARKDISCIPLE;FENNECSHAND;ZAMWESELL;86;186;54.57;Season 78 - 5v5;;
BOBAFETTSCION;4LOM;ASAJJDARKDISCIPLE;FENNECSHAND;ZAMWESELL;85;126;54.79;Season 78 - 5v5;;
BOBAFETTSCION;4LOM;ASAJJDARKDISCIPLE;FENNECSHAND;ZAMWESELL;85;118;52.75;Season 78 - 5v5;;
BOBAFETTSCION;4LOM;ASAJJDARKDISCIPLE;FENNECSHAND;ZAMWESELL;80;110;51.67;Season 78 - 5v5;;
MAZKANATA;ITHANO;KIX;QUIGGOLD;SM33;100;256;64.89;Season 78 - 5v5;;
MAZKANATA;ITHANO;KIX;QUIGGOLD;SM33;100;256;64.89;Season 78 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;100;253;63.85;Season 78 - 5v5;;
MAZKANATA;ENFYSNEST;ITHANO;KIX;QUIGGOLD;99;208;63.78;Season 78 - 5v5;;
MAZKANATA;ENFYSNEST;ITHANO;KIX;QUIGGOLD;99;347;64.58;Season 78 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;99;172;62.88;Season 78 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;99;698;64.44;Season 78 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;99;131;62.87;Season 78 - 5v5;;
MAZKANATA;ITHANO;KIX;QUIGGOLD;SM33;99;125;63.72;Season 78 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;98;201;63.65;Season 78 - 5v5;;
MAZKANATA;ENFYSNEST;ITHANO;KIX;QUIGGOLD;98;133;62.86;Season 78 - 5v5;;
MAZKANATA;ENFYSNEST;ITHANO;KIX;QUIGGOLD;98;118;62.59;Season 78 - 5v5;;
MAZKANATA;ENFYSNEST;ITHANO;KIX;QUIGGOLD;98;111;63.38;Season 78 - 5v5;;
MAZKANATA;ITHANO;KIX;QUIGGOLD;SANASTARROS;97;271;61.51;Season 78 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;97;161;62.93;Season 78 - 5v5;;
MAZKANATA;ENFYSNEST;ITHANO;KIX;QUIGGOLD;96;252;62.82;Season 78 - 5v5;;
MAZKANATA;ITHANO;KIX;QUIGGOLD;SM33;96;542;59.56;Season 78 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;96;346;61.63;Season 78 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;96;101;61.87;Season 78 - 5v5;;
MAZKANATA;ENFYSNEST;ITHANO;KIX;QUIGGOLD;95;270;62.12;Season 78 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;95;186;58.59;Season 78 - 5v5;;
MAZKANATA;ENFYSNEST;ITHANO;KIX;QUIGGOLD;95;121;59.23;Season 78 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;94;1523;58.85;Season 78 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;94;109;61.28;Season 78 - 5v5;;
MAZKANATA;ENFYSNEST;ITHANO;KIX;QUIGGOLD;94;998;58.41;Season 78 - 5v5;;
MAZKANATA;ITHANO;KIX;QUIGGOLD;SM33;93;175;60.39;Season 78 - 5v5;;
MAZKANATA;ITHANO;KIX;QUIGGOLD;SM33;92;137;60.19;Season 78 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;92;128;59.9;Season 78 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;92;100;59.75;Season 78 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;91;387;58.64;Season 78 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;91;102;56.37;Season 78 - 5v5;;
MAZKANATA;ITHANO;KIX;QUIGGOLD;SANASTARROS;90;138;56.22;Season 78 - 5v5;;
MAZKANATA;ENFYSNEST;ITHANO;KIX;QUIGGOLD;89;579;57.91;Season 78 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;89;418;58.43;Season 78 - 5v5;;
MAZKANATA;ITHANO;KIX;QUIGGOLD;SANASTARROS;89;109;55.16;Season 78 - 5v5;;
MAZKANATA;ENFYSNEST;ITHANO;KIX;QUIGGOLD;89;207;56.27;Season 78 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;89;275;58.26;Season 78 - 5v5;;
MAZKANATA;ITHANO;KIX;QUIGGOLD;SM33;89;132;57.45;Season 78 - 5v5;;
MAZKANATA;ENFYSNEST;ITHANO;KIX;QUIGGOLD;88;472;54.54;Season 78 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;87;140;55.95;Season 78 - 5v5;;
MAZKANATA;HONDO;ITHANO;KIX;QUIGGOLD;87;135;51.65;Season 78 - 5v5;;
MAZKANATA;ITHANO;KIX;QUIGGOLD;SANASTARROS;86;127;55.41;Season 78 - 5v5;;
MAZKANATA;ENFYSNEST;ITHANO;KIX;QUIGGOLD;85;187;53.55;Season 78 - 5v5;;
MAZKANATA;ENFYSNEST;ITHANO;KIX;QUIGGOLD;85;282;54.96;Season 78 - 5v5;;
MAZKANATA;ENFYSNEST;ITHANO;KIX;QUIGGOLD;84;213;53.11;Season 78 - 5v5;;
DASHRENDAR;IG11;KUIIL;L3_37;YOUNGCHEWBACCA;96;101;58.91;Season 78 - 5v5;;
CC2224;CAPTAINREX;CT5555;CT7567;KIX;97;444;63.21;Season 78 - 5v5;;
CC2224;CAPTAINREX;CT5555;CT7567;KIX;94;100;60.48;Season 78 - 5v5;;
CC2224;CAPTAINREX;CT5555;CT7567;KIX;89;232;56.47;Season 78 - 5v5;;
CC2224;CAPTAINREX;CT5555;CT7567;KIX;88;188;56.37;Season 78 - 5v5;;
CC2224;CAPTAINREX;CT5555;CT7567;KIX;87;128;55.87;Season 78 - 5v5;;
CC2224;CAPTAINREX;CT5555;CT7567;KIX;87;167;55.81;Season 78 - 5v5;;
CC2224;CAPTAINREX;CT5555;CT7567;KIX;83;176;51.74;Season 78 - 5v5;;
COMMANDERLUKESKYWALKER;C3POCHEWBACCA;C3POLEGENDARY;CHEWBACCALEGENDARY;HANSOLO;99;397;62.9;Season 78 - 5v5;;
COMMANDERLUKESKYWALKER;C3POCHEWBACCA;C3POLEGENDARY;CHEWBACCALEGENDARY;HANSOLO;99;125;62.06;Season 78 - 5v5;;
COMMANDERLUKESKYWALKER;C3POCHEWBACCA;C3POLEGENDARY;CHEWBACCALEGENDARY;HANSOLO;99;209;62.64;Season 78 - 5v5;;
COMMANDERLUKESKYWALKER;C3POCHEWBACCA;C3POLEGENDARY;CHEWBACCALEGENDARY;HANSOLO;98;118;63.84;Season 78 - 5v5;;
COMMANDERLUKESKYWALKER;C3POCHEWBACCA;C3POLEGENDARY;CHEWBACCALEGENDARY;HANSOLO;97;136;62.57;Season 78 - 5v5;;
COMMANDERLUKESKYWALKER;C3POCHEWBACCA;C3POLEGENDARY;CHEWBACCALEGENDARY;HANSOLO;96;114;62.18;Season 78 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;KIADIMUNDI;MACEWINDU;PLOKOON;100;250;64.93;Season 78 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;KIADIMUNDI;MACEWINDU;PLOKOON;100;250;64.93;Season 78 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;KELLERANBEQ;KIADIMUNDI;MACEWINDU;100;211;63.33;Season 78 - 5v5;;
QUIGONJINN;AAYLASECURA;ANAKINKNIGHT;KIADIMUNDI;MACEWINDU;100;166;64.88;Season 78 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;KIADIMUNDI;MACEWINDU;SHAAKTI;100;156;64.96;Season 78 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;KELLERANBEQ;KIADIMUNDI;MACEWINDU;99;332;60.51;Season 78 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;GRANDMASTERYODA;KIADIMUNDI;MACEWINDU;99;269;64.68;Season 78 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;GRANDMASTERYODA;KELLERANBEQ;KIADIMUNDI;99;194;64.61;Season 78 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;KELLERANBEQ;KIADIMUNDI;PLOKOON;99;362;64.62;Season 78 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;KELLERANBEQ;KIADIMUNDI;MACEWINDU;99;1392;64.46;Season 78 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;KELLERANBEQ;KIADIMUNDI;SHAAKTI;99;219;64.39;Season 78 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;KELLERANBEQ;KIADIMUNDI;MACEWINDU;98;221;62.73;Season 78 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;KELLERANBEQ;KIADIMUNDI;MACEWINDU;97;238;59.47;Season 78 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;KELLERANBEQ;KIADIMUNDI;MACEWINDU;95;126;58.78;Season 78 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;KELLERANBEQ;KIADIMUNDI;MACEWINDU;86;184;55.35;Season 78 - 5v5;;
QUIGONJINN;ANAKINKNIGHT;KELLERANBEQ;KIADIMUNDI;MACEWINDU;79;467;44.89;Season 78 - 5v5;;
BOBAFETT;BOSSK;DENGAR;FENNECSHAND;ZAMWESELL;100;183;64.35;Season 78 - 5v5;;
BOBAFETT;BOSSK;DENGAR;FENNECSHAND;ZAMWESELL;100;183;64.35;Season 78 - 5v5;;
BOBAFETT;BOSSK;DENGAR;GREEDO;ZAMWESELL;99;108;63.72;Season 78 - 5v5;;
BOBAFETT;BOSSK;DENGAR;JANGOFETT;ZAMWESELL;99;105;63.1;Season 78 - 5v5;;
DARTHREVAN;SITHMARAUDER;MAZKANATA;HONDO;ITHANO;100;110;64.96;Season 78 - 5v5;;
DARTHMALGUS;BASTILASHANDARK;DARTHMALAK;DARTHREVAN;SITHMARAUDER;99;202;60.81;Season 78 - 5v5;;
DARTHMALGUS;BASTILASHANDARK;DARTHMALAK;DARTHREVAN;SITHMARAUDER;98;757;64.08;Season 78 - 5v5;;
DARTHMALGUS;BASTILASHANDARK;DARTHMALAK;DARTHREVAN;SITHMARAUDER;98;362;53.69;Season 78 - 5v5;;
DARTHMALGUS;BASTILASHANDARK;DARTHMALAK;DARTHREVAN;SITHMARAUDER;98;334;63.25;Season 78 - 5v5;;
DARTHMALGUS;BASTILASHANDARK;DARTHMALAK;DARTHREVAN;SITHMARAUDER;98;835;63.93;Season 78 - 5v5;;
DARTHMALGUS;BASTILASHANDARK;DARTHMALAK;DARTHREVAN;SITHMARAUDER;98;547;63.9;Season 78 - 5v5;;
DARTHMALGUS;BASTILASHANDARK;DARTHMALAK;DARTHREVAN;SITHMARAUDER;97;268;63.31;Season 78 - 5v5;;
DARTHMALGUS;BASTILASHANDARK;DARTHMALAK;DARTHREVAN;SITHMARAUDER;97;107;51.68;Season 78 - 5v5;;
DARTHMALGUS;BASTILASHANDARK;DARTHMALAK;DARTHREVAN;SITHMARAUDER;97;135;53.24;Season 78 - 5v5;;
DARTHMALGUS;BASTILASHANDARK;DARTHMALAK;DARTHREVAN;SITHTROOPER;96;119;62.87;Season 78 - 5v5;;
DARTHMALGUS;BASTILASHANDARK;DARTHMALAK;DARTHREVAN;SITHMARAUDER;95;361;61.94;Season 78 - 5v5;;
DARTHMALGUS;BASTILASHANDARK;DARTHMALAK;DARTHREVAN;SITHTROOPER;95;100;59.13;Season 78 - 5v5;;
DARTHMALGUS;BASTILASHANDARK;DARTHMALAK;DARTHREVAN;SITHMARAUDER;93;139;60.73;Season 78 - 5v5;;
DARTHMALGUS;BASTILASHANDARK;DARTHMALAK;DARTHREVAN;SITHMARAUDER;91;490;59.03;Season 78 - 5v5;;
DARTHMALGUS;BASTILASHANDARK;DARTHMALAK;DARTHREVAN;SITHMARAUDER;90;164;56.46;Season 78 - 5v5;;
DARTHMALGUS;BASTILASHANDARK;DARTHMALAK;DARTHREVAN;SITHMARAUDER;88;797;54.97;Season 78 - 5v5;;
DARTHMALGUS;BASTILASHANDARK;DARTHMALAK;DARTHREVAN;SITHMARAUDER;87;284;54.11;Season 78 - 5v5;;
DARTHMALGUS;BASTILASHANDARK;DARTHMALAK;DARTHREVAN;HK47;85;157;48.64;Season 78 - 5v5;;
DARTHMALGUS;BASTILASHANDARK;DARTHMALAK;DARTHREVAN;SITHMARAUDER;80;130;48.68;Season 78 - 5v5;;
DARTHMALGUS;BASTILASHANDARK;DARTHMALAK;DARTHREVAN;SITHTROOPER;75;256;42.48;Season 78 - 5v5;;
DARTHMALGUS;BASTILASHANDARK;DARTHMALAK;DARTHREVAN;SITHMARAUDER;72;2049;40.41;Season 78 - 5v5;;
JABBATHEHUTT;BOBAFETT;BOUSHH;KRRSANTAN;UNDERCOVERLANDO;99;1436;64.27;Season 78 - 5v5;;
JABBATHEHUTT;BOBAFETT;BOUSHH;KRRSANTAN;UNDERCOVERLANDO;99;1436;64.27;Season 78 - 5v5;;
JABBATHEHUTT;BOUSHH;EMBO;KRRSANTAN;UNDERCOVERLANDO;99;2171;63.78;Season 78 - 5v5;;
JABBATHEHUTT;BOBAFETT;BOUSHH;EMBO;KRRSANTAN;98;287;63.17;Season 78 - 5v5;;
JABBATHEHUTT;BOUSHH;CADBANE;KRRSANTAN;UNDERCOVERLANDO;97;420;60.68;Season 78 - 5v5;;
JABBATHEHUTT;BOBAFETT;BOUSHH;EMBO;KRRSANTAN;97;473;58.43;Season 78 - 5v5;;
JABBATHEHUTT;BOUSHH;EMBO;KRRSANTAN;UNDERCOVERLANDO;95;614;59.22;Season 78 - 5v5;;
JABBATHEHUTT;BOUSHH;CADBANE;KRRSANTAN;UNDERCOVERLANDO;95;339;57.42;Season 78 - 5v5;;
JABBATHEHUTT;BOBAFETT;BOUSHH;EMBO;KRRSANTAN;94;1359;61.01;Season 78 - 5v5;;
JABBATHEHUTT;BOUSHH;EMBO;KRRSANTAN;UNDERCOVERLANDO;94;8224;60.89;Season 78 - 5v5;;
JABBATHEHUTT;BOUSHH;EMBO;KRRSANTAN;UNDERCOVERLANDO;93;3166;57.66;Season 78 - 5v5;;
JABBATHEHUTT;BOUSHH;CADBANE;KRRSANTAN;UNDERCOVERLANDO;93;681;60.63;Season 78 - 5v5;;
JABBATHEHUTT;BOBAFETT;BOUSHH;KRRSANTAN;UNDERCOVERLANDO;93;4168;60.41;Season 78 - 5v5;;
JABBATHEHUTT;BOUSHH;EMBO;KRRSANTAN;UNDERCOVERLANDO;91;434;58.03;Season 78 - 5v5;;
JABBATHEHUTT;BOUSHH;EMBO;KRRSANTAN;UNDERCOVERLANDO;91;3347;55.12;Season 78 - 5v5;;
JABBATHEHUTT;BOBAFETT;BOUSHH;KRRSANTAN;UNDERCOVERLANDO;90;376;58.78;Season 78 - 5v5;;
JABBATHEHUTT;BOBAFETT;BOUSHH;EMBO;KRRSANTAN;90;438;57.83;Season 78 - 5v5;;
JABBATHEHUTT;BOBAFETT;BOUSHH;KRRSANTAN;UNDERCOVERLANDO;90;1629;57.64;Season 78 - 5v5;;
JABBATHEHUTT;BOUSHH;EMBO;KRRSANTAN;UNDERCOVERLANDO;89;334;58.38;Season 78 - 5v5;;
JABBATHEHUTT;BOUSHH;CADBANE;KRRSANTAN;UNDERCOVERLANDO;89;296;57.55;Season 78 - 5v5;;
JABBATHEHUTT;BOBAFETT;BOUSHH;KRRSANTAN;UNDERCOVERLANDO;89;1914;53.69;Season 78 - 5v5;;
JABBATHEHUTT;BOBAFETT;BOUSHH;KRRSANTAN;UNDERCOVERLANDO;88;1432;56.52;Season 78 - 5v5;;
JABBATHEHUTT;BOUSHH;EMBO;KRRSANTAN;UNDERCOVERLANDO;87;638;57.08;Season 78 - 5v5;;
JABBATHEHUTT;BOUSHH;EMBO;KRRSANTAN;UNDERCOVERLANDO;87;574;54.17;Season 78 - 5v5;;
JABBATHEHUTT;BOUSHH;EMBO;KRRSANTAN;UNDERCOVERLANDO;86;2735;55.55;Season 78 - 5v5;;
JABBATHEHUTT;BOUSHH;EMBO;KRRSANTAN;UNDERCOVERLANDO;86;403;56.13;Season 78 - 5v5;;
JABBATHEHUTT;BOBAFETT;BOUSHH;KRRSANTAN;UNDERCOVERLANDO;86;408;52.94;Season 78 - 5v5;;
JABBATHEHUTT;BOUSHH;EMBO;KRRSANTAN;UNDERCOVERLANDO;86;2539;54.99;Season 78 - 5v5;;
JABBATHEHUTT;BOBAFETT;BOUSHH;KRRSANTAN;UNDERCOVERLANDO;85;2114;52.07;Season 78 - 5v5;;
JABBATHEHUTT;BOBAFETT;BOUSHH;KRRSANTAN;UNDERCOVERLANDO;84;656;53.95;Season 78 - 5v5;;
JABBATHEHUTT;BOBAFETT;BOUSHH;EMBO;KRRSANTAN;83;383;53.64;Season 78 - 5v5;;
JABBATHEHUTT;BOUSHH;EMBO;KRRSANTAN;UNDERCOVERLANDO;83;362;52.92;Season 78 - 5v5;;
JABBATHEHUTT;BOUSHH;CADBANE;KRRSANTAN;UNDERCOVERLANDO;83;364;53.25;Season 78 - 5v5;;
JABBATHEHUTT;BOUSHH;EMBO;KRRSANTAN;UNDERCOVERLANDO;82;1061;53.1;Season 78 - 5v5;;
JABBATHEHUTT;BOBAFETT;BOUSHH;KRRSANTAN;UNDERCOVERLANDO;78;379;47.96;Season 78 - 5v5;;
JABBATHEHUTT;BOBAFETT;BOUSHH;EMBO;KRRSANTAN;78;411;47.78;Season 78 - 5v5;;
JABBATHEHUTT;BOUSHH;EMBO;KRRSANTAN;UNDERCOVERLANDO;76;304;48.57;Season 78 - 5v5;;
JABBATHEHUTT;BOBAFETT;BOUSHH;KRRSANTAN;UNDERCOVERLANDO;76;1934;48.6;Season 78 - 5v5;;
JABBATHEHUTT;BOBAFETT;BOUSHH;KRRSANTAN;UNDERCOVERLANDO;74;615;47.42;Season 78 - 5v5;;
DARTHTRAYA;DARTHNIHILUS;DARTHSION;DARTHTALON;SAVAGEOPRESS;100;244;63.76;Season 78 - 5v5;;
DARTHTRAYA;DARTHNIHILUS;DARTHSION;DARTHTALON;SAVAGEOPRESS;100;244;63.76;Season 78 - 5v5;;
DARTHTRAYA;DARTHNIHILUS;DARTHSION;DARTHTALON;SAVAGEOPRESS;99;397;62.86;Season 78 - 5v5;;
DARTHTRAYA;DARTHNIHILUS;DARTHSION;DARTHTALON;SAVAGEOPRESS;99;108;53.94;Season 78 - 5v5;;
DARTHTRAYA;DARTHNIHILUS;DARTHSION;DARTHTALON;SAVAGEOPRESS;99;106;63.15;Season 78 - 5v5;;
DARTHTRAYA;DARTHNIHILUS;DARTHSION;DARTHTALON;SAVAGEOPRESS;96;185;60.55;Season 78 - 5v5;;
DARTHTRAYA;DARTHNIHILUS;DARTHSION;DARTHTALON;SAVAGEOPRESS;96;282;60.13;Season 78 - 5v5;;
DARTHTRAYA;DARTHNIHILUS;DARTHSION;DARTHTALON;SAVAGEOPRESS;88;168;55.67;Season 78 - 5v5;;
DARTHTRAYA;DARTHNIHILUS;DARTHSION;DARTHTALON;SAVAGEOPRESS;88;281;55.19;Season 78 - 5v5;;
DARTHTRAYA;DARTHNIHILUS;DARTHSION;DARTHTALON;SAVAGEOPRESS;88;119;53.96;Season 78 - 5v5;;
DARTHTRAYA;DARTHNIHILUS;DARTHSION;DARTHTALON;SAVAGEOPRESS;82;125;48.93;Season 78 - 5v5;;
DARTHTRAYA;DARTHNIHILUS;DARTHSION;DARTHTALON;SAVAGEOPRESS;75;105;45.36;Season 78 - 5v5;;
MOFFGIDEONS1;SCOUTTROOPER_V3;DARTHBANE;COUNTDOOKU;MOFFGIDEONS3;100;205;67.84;Season 78 - 5v5;;
MOFFGIDEONS3;CAPTAINENOCH;DARKTROOPER;MOFFGIDEONS1;SCOUTTROOPER_V3;100;140;64.94;Season 78 - 5v5;;
MOFFGIDEONS3;CAPTAINENOCH;DEATHTROOPER;MOFFGIDEONS1;SCOUTTROOPER_V3;100;101;65;Season 78 - 5v5;;
MOFFGIDEONS3;DEATHTROOPER;MOFFGIDEONS1;SCOUTTROOPER_V3;STORMTROOPER;100;101;65;Season 78 - 5v5;;
MOFFGIDEONS3;CAPTAINENOCH;DEATHTROOPER;MOFFGIDEONS1;SCOUTTROOPER_V3;99;595;64.82;Season 78 - 5v5;;
MOFFGIDEONS3;CAPTAINENOCH;DEATHTROOPER;MOFFGIDEONS1;SCOUTTROOPER_V3;99;248;64.7;Season 78 - 5v5;;
MOFFGIDEONS3;DEATHTROOPER;MOFFGIDEONS1;SCOUTTROOPER_V3;STORMTROOPER;99;617;63.25;Season 78 - 5v5;;
MOFFGIDEONS3;CAPTAINENOCH;DARKTROOPER;MOFFGIDEONS1;SCOUTTROOPER_V3;99;295;61.22;Season 78 - 5v5;;
MOFFGIDEONS3;CAPTAINENOCH;DEATHTROOPERPERIDEA;NIGHTTROOPER;SCOUTTROOPER_V3;99;146;64.57;Season 78 - 5v5;;
